image,caption
4828858763.jpg,A man riding in a golf cart like vehicle down a busy street with a brick building in the background.
4828858763.jpg,A man with a black ball cap on is sitting and watching people on the street.
4828858763.jpg,A man in a black cap and a white tank top rides an unusual vehicle.
4828858763.jpg,A man in a sleeveless shirt resting by the sidewalk.
4828858763.jpg,Grainy photograph of man sitting beside street.
482907079.jpg,A figure is climbing up a rock while people on the grond watch.
482907079.jpg,A person climbs a cliff face in the woods while others watch.
482907079.jpg,People are watching a man who is climbing on a rock face.
482907079.jpg,A climber scales a cliff as others watch.
482907079.jpg,A woman is rock climbing
4829448811.jpg,"Black male dressed in blue, in a blue car, with a white handkerchief."
4829448811.jpg,A man in a blue hat and blue striped shirt is driving a blue car.
4829448811.jpg,Man looks out of his blue car and holds a rag out the window.
4829448811.jpg,A man in a blue cap is driving a blue car.
4829448811.jpg,A man in a blue hat is driving a blue car.
4829871518.jpg,An older black women wearing a straw hat and striped dress sits on periwinkle bench whilst grasping her cranberry-colored coat.
4829871518.jpg,"A woman is sitting on a bench, holding her jacket, looking in the distance."
4829871518.jpg,An African American woman wearing a hat sits waiting on a purple bench.
4829871518.jpg,A black woman in a striped dress sitting on a blue bench.
4829871518.jpg,Colored woman in straw hat sitting on a bench outside.
4830165439.jpg,An elderly man stands at a podium ready to speak into the microphone.
4830165439.jpg,An old man wearing glasses speaking in front of a podium.
4830165439.jpg,A man wearing a tuxedo is at a podium giving a speech.
4830165439.jpg,A man is standing in front of a microphone at a podium
4830165439.jpg,A man in a suit standing at a podium.
4830293194.jpg,A couple sits in an antique automobile in a populated building.
4830293194.jpg,Some people are in a nice car parked in front of a green wall.
4830293194.jpg,A red vintage automobile parks in front of the Karlova 25.
4830293194.jpg,A man and woman are riding in a red car.
4830293194.jpg,A classic car on a brick road.
4830367822.jpg,"A man with a goatee, glasses, hate with wings is examining what looks to be some kind of sound equipment."
4830367822.jpg,A man wearing a cap and glasses is fixing the seat of a bicycle.
4830367822.jpg,A man with a biking cap is fixing the saddle on a bicycle
4830367822.jpg,Man wearing hat and glasses working on a bicycle.
4830367822.jpg,A man tinkers with a bicycle seat.
483039719.jpg,"A teenage boy with a white headband looking right, a crowd in the background."
483039719.jpg,Young man in a headband with other young people in background.
483039719.jpg,A young man wearing a gray and black shirt and a white headband
483039719.jpg,The one teen has a headband and the other one a hat.
483039719.jpg,Teenager standing up with a headband on
4830524551.jpg,"The back of a woman bicyclist sitting on the edge of a stone walkway barrier, looking out over a choppy body of water with the far shore and sailboats in the background, and her fully visible bicycle in the foreground resting against the barrier."
4830524551.jpg,A man takes a break from his bike ride to sit and view the harbor before him.
4830524551.jpg,A bicycle is parked and a guy is sitting with a bag is looking towards sea.
4830524551.jpg,A person is sitting on a rock ledge overlooking a body of water.
4830524551.jpg,A bicyclist looking out on the water on a windy day.
4830651041.jpg,Two women in military uniform are standing with other soldiers in formation.
4830651041.jpg,"A group of army personnel in uniform, wearing their hats upside down."
4830651041.jpg,A group of men and women in military uniform.
4830651041.jpg,Two female soldiers standing in a crowd.
4830651041.jpg,Two girls wearing an army uniform.
4831482968.jpg,A young woman holding an oriental umbrella takes photos on the roof of a building.
4831482968.jpg,"A woman, holding a red parasol, takes a picture while looking over a wall."
4831482968.jpg,The woman with the bright red umbrella is taking a picture.
4831482968.jpg,"Woman holding red asian sun umbrella, taking a picture."
4831482968.jpg,A brunette woman taking a picture with a red umbrella.
4833518053.jpg,"While others gather in areas, a man in a brown shirt sits with reading material in hand."
4833518053.jpg,Pigeons watch a man read a book in the middle of a sidewalk.
4833518053.jpg,A person is sitting on the ground reading a book.
4833518053.jpg,A man sitting down on concrete reading a book.
4833518053.jpg,A man reading a book on pavement.
4834129930.jpg,"A man sitting indian style in front of a ground painting, there are two men and a woman sitting on the curb in front of him and the picture."
4834129930.jpg,Two men and a woman sit on a sidewalk and watch an artist draw a detailed picture on the ground.
4834129930.jpg,A group of artists smoke cigarettes and sketch chalk drawings on the streets.
4834129930.jpg,Three people watch a fourth draw a chalk portrait on the street.
4834129930.jpg,One dog playing with a blond girl.
4834218911.jpg,A small child with an accordion is sitting in front of a Christian Dior store has his left hand stretched out.
4834218911.jpg,A little boy wearing a yellow cap is playing a small accordion outside of a Christian Dior store.
4834218911.jpg,A little boy is sitting outside a Christian Dior store playing a musical instrument.
4834218911.jpg,A young boy sits outside and peddles for money while playing an accordion.
4834218911.jpg,A child is playing the accordion in front of Christian Dior.
4834629109.jpg,"A woman with brown hair, wearing a black sweater, black glasses, and dark pants is crossing a street pass three children while holding a lavender bag with white embroidery."
4834629109.jpg,"One Caucasian woman walks among an ethnically diverse group of pedestrians, crossing the street during the day in an urban environment."
4834629109.jpg,A woman carrying a red purse crosses a street next to several children.
4834629109.jpg,A black sweater lady carrying a purple bag on the street.
4834629109.jpg,Brunette woman with glasses crosses the street.
4837452125.jpg,A woman holding a saxophone looks away from a building on a bright day.
4837452125.jpg,A lady wearing glasses playing the saxophone in front of a store.
4837452125.jpg,A woman wearing dark sunglasses is holding a saxophone.
4837452125.jpg,A lady holding a saxophone with sunglasses on.
4837452125.jpg,A woman playing a saxophone.
4838312099.jpg,A middle-aged man wearing glasses and a middle-aged woman both look grumpy and upset.
4838312099.jpg,A woman and a man sit on a bench against a wall with somber expressions.
4838312099.jpg,Two people of the opposite sex sitting on a bench.
4838312099.jpg,A man and woman are sitting on a bench.
4838312099.jpg,A man and woman sitting on a bench.
4838314321.jpg,A latina women with flowers in her ear is dancing while a latino man plays guitar in the background.
4838314321.jpg,One man playing guitar with a woman kneeling in the foreground both in a spotlight.
4838314321.jpg,A woman sings expressively while a man plays guitar in the background.
4838314321.jpg,A Spanish guitar paler and a lady dancer performing on stage.
4838314321.jpg,A couple on stage performing.
483884616.jpg,A guy is sitting by a tree watching a girl sing with a blue bucket in front of her.
483884616.jpg,A woman is standing next to a microphone while a crowd gathers to watch.
483884616.jpg,A woman sings to a group of passersby in the middle of a street.
483884616.jpg,People sit and watch as a street performer is singing.
483884616.jpg,People gather to watch a street performer.
4838928834.jpg,"Person sitting at a table with many empty glasses, and a mostly empty bottle on the table, along with a small brown bird."
4838928834.jpg,"A woman wearing glasses is sitting down at a table with glasses, a bottle, and a bird on it."
4838928834.jpg,An older woman is having drinks while being greeted by a small bird standing on the table.
4838928834.jpg,Older woman stares at a little bird at table covered with glasses.
4838928834.jpg,"An older woman has a drink, and a little bird comes to join her."
